,Driver_ID,Gender,City,Education_Level,Joining Designation,Current_date,Total_Months_Worked,Max_Grade,Income_Total,Age_Max,Total_Business_Value,Quarterly_Rating_Mean,Churn_User
1267,1487,0.0,C26,2.0,1.0,09/01/19,9,1.0,209691.0,30.0,1979760.0,1.6666666666666667,1.0
1268,1489,0.0,C8,1.0,2.0,12/01/20,5,2.0,197015.0,29.0,1410500.0,2.2,0.0
1269,1490,1.0,C21,0.0,2.0,10/01/20,8,2.0,569136.0,39.0,1174310.0,1.375,1.0
1270,1491,0.0,C20,1.0,2.0,08/01/20,5,2.0,284680.0,26.0,0.0,1.0,1.0
1271,1492,0.0,C1,0.0,3.0,12/01/20,3,3.0,390837.0,42.0,0.0,1.0,1.0
1272,1493,0.0,C19,2.0,1.0,12/01/19,12,1.0,773712.0,27.0,4722090.0,2.25,1.0
1273,1494,1.0,C18,0.0,1.0,01/01/19,1,1.0,34356.0,32.0,0.0,1.0,1.0
1274,1495,0.0,C22,2.0,2.0,12/01/20,6,2.0,583272.0,30.0,889800.0,1.5,0.0
1275,1498,1.0,C12,0.0,2.0,09/01/20,5,2.0,247850.0,28.0,0.0,1.0,1.0
1276,1500,0.0,C18,2.0,3.0,09/01/20,4,3.0,346204.0,31.0,127760.0,1.0,1.0
1277,1501,0.0,C5,2.0,3.0,12/01/20,2,3.0,146632.0,38.0,0.0,1.0,0.0
1278,1502,1.0,C21,2.0,2.0,12/01/19,5,2.0,323900.0,35.0,150030.0,1.0,1.0
1279,1504,0.0,C8,2.0,2.0,12/01/20,24,2.0,757320.0,50.0,17624660.0,2.875,0.0
1280,1505,1.0,C22,1.0,3.0,12/01/20,6,3.0,418986.0,27.0,1052990.0,1.5,0.0
1281,1506,1.0,C14,1.0,1.0,11/01/19,4,1.0,228428.0,31.0,0.0,1.0,1.0
1282,1507,1.0,C19,2.0,2.0,01/01/19,1,2.0,60780.0,39.0,0.0,1.0,1.0
1283,1508,0.0,C23,0.0,2.0,10/01/19,9,3.0,976068.0,33.0,7600250.0,2.4444444444444446,1.0
1284,1509,0.0,C27,1.0,2.0,12/01/19,14,2.0,1109108.0,35.0,10264390.0,2.2857142857142856,1.0
1285,1510,1.0,C16,1.0,1.0,12/01/20,24,3.0,2217000.0,28.0,12796500.0,1.875,0.0
1286,1512,0.0,C23,1.0,2.0,12/01/19,8,2.0,399656.0,32.0,1741740.0,1.625,1.0
1287,1513,1.0,C28,0.0,1.0,06/01/19,6,2.0,116688.0,25.0,3117260.0,2.0,1.0
1288,1514,0.0,C20,0.0,3.0,12/01/20,5,3.0,273335.0,32.0,640640.0,1.0,0.0
1289,1515,0.0,C24,2.0,3.0,12/01/20,2,3.0,169146.0,36.0,0.0,1.0,0.0
1290,1516,1.0,C12,2.0,2.0,12/01/19,6,2.0,452718.0,35.0,658610.0,1.5,1.0
1291,1517,1.0,C11,2.0,1.0,06/01/19,6,3.0,753270.0,42.0,4504950.0,1.5,1.0
1292,1518,1.0,C15,2.0,3.0,12/01/20,4,3.0,452256.0,36.0,300210.0,1.0,0.0
1293,1520,0.0,C5,2.0,1.0,12/01/19,12,2.0,774708.0,32.0,5839760.0,2.25,1.0
1294,1521,0.0,C20,1.0,1.0,12/01/20,1,1.0,31401.0,31.0,0.0,1.0,0.0
1295,1522,1.0,C6,2.0,2.0,11/01/20,7,2.0,452242.0,30.0,1597690.0,1.8571428571428572,1.0
1296,1523,1.0,C2,2.0,1.0,03/01/20,3,1.0,105348.0,28.0,0.0,1.0,1.0
1297,1524,1.0,C13,0.0,2.0,07/01/19,7,2.0,313488.0,35.0,1439130.0,1.4285714285714286,1.0
1298,1525,1.0,C13,0.0,2.0,03/01/19,3,2.0,185652.0,28.0,711920.0,1.0,1.0
1299,1526,0.0,C1,2.0,1.0,12/01/20,24,1.0,1442088.0,34.0,14026730.0,3.0,0.0
1300,1527,0.0,C5,2.0,2.0,12/01/20,8,2.0,656336.0,31.0,196920.0,1.0,0.0
1301,1528,0.0,C25,2.0,2.0,03/01/19,3,2.0,230121.0,42.0,0.0,1.0,1.0
1302,1529,1.0,C5,0.0,1.0,12/01/20,2,1.0,41046.0,37.0,0.0,1.0,0.0
1303,1530,0.0,C20,2.0,1.0,09/01/20,3,1.0,134523.0,27.0,0.0,1.0,1.0
1304,1531,0.0,C25,2.0,2.0,03/01/19,3,2.0,138003.0,31.0,320450.0,1.0,1.0
1305,1532,0.0,C2,1.0,2.0,12/01/20,16,2.0,776880.0,37.0,3268160.0,1.375,0.0
1306,1533,1.0,C22,0.0,3.0,11/01/20,3,3.0,222915.0,32.0,0.0,1.0,1.0
1307,1534,1.0,C26,0.0,3.0,07/01/20,6,3.0,576456.0,30.0,3329000.0,1.6666666666666667,1.0
1308,1536,0.0,C15,2.0,1.0,09/01/19,3,1.0,119193.0,27.0,0.0,1.0,1.0
1309,1540,0.0,C5,2.0,1.0,12/01/19,13,2.0,584337.0,32.0,10990300.0,2.6923076923076925,1.0
1310,1541,0.0,C4,0.0,1.0,09/01/20,5,1.0,244780.0,40.0,825600.0,1.6,1.0
1311,1542,1.0,C6,0.0,1.0,02/01/19,2,1.0,84600.0,39.0,0.0,1.0,1.0
1312,1543,0.0,C4,1.0,1.0,01/01/19,1,1.0,31948.0,44.0,0.0,1.0,1.0
1313,1544,0.0,C13,1.0,2.0,12/01/19,5,2.0,450615.0,37.0,350000.0,1.0,1.0
1314,1547,1.0,C13,2.0,2.0,05/01/20,5,2.0,289315.0,33.0,803540.0,1.0,1.0
1315,1548,0.0,C20,1.0,1.0,05/01/19,5,1.0,175450.0,28.0,1893740.0,2.2,1.0
1316,1549,1.0,C21,1.0,1.0,12/01/20,24,3.0,2302680.0,36.0,21660330.0,2.75,0.0
1317,1550,0.0,C2,1.0,2.0,12/01/20,3,2.0,76656.0,30.0,483680.0,1.0,0.0
1318,1553,1.0,C1,0.0,1.0,12/01/19,10,1.0,248210.0,45.0,1553390.0,1.6,1.0
1319,1555,0.0,C23,1.0,1.0,06/01/19,6,1.0,253902.0,29.0,4071230.0,3.0,1.0
1320,1556,1.0,C26,0.0,1.0,09/01/20,4,1.0,87048.0,31.0,0.0,1.0,1.0
1321,1557,0.0,C12,2.0,1.0,09/01/19,5,1.0,236895.0,32.0,145500.0,1.0,1.0
1322,1558,0.0,C22,0.0,2.0,06/01/19,6,2.0,207366.0,31.0,3209970.0,2.0,1.0
1323,1559,1.0,C14,2.0,1.0,09/01/19,9,1.0,565677.0,38.0,2661590.0,2.0,1.0
1324,1560,0.0,C7,1.0,1.0,12/01/19,20,2.0,899980.0,37.0,9460590.0,2.15,1.0
1325,1561,0.0,C25,0.0,1.0,12/01/19,7,1.0,212044.0,31.0,386060.0,1.0,0.0
1326,1562,1.0,C17,2.0,1.0,05/01/19,5,1.0,156805.0,25.0,1350140.0,1.6,1.0
1327,1563,1.0,C27,2.0,2.0,12/01/20,19,2.0,668344.0,42.0,8856850.0,2.1052631578947367,0.0
1328,1565,1.0,C9,1.0,1.0,12/01/19,16,1.0,484960.0,36.0,5698600.0,2.3125,1.0
1329,1566,1.0,C6,0.0,3.0,09/01/20,3,3.0,178353.0,31.0,0.0,1.0,1.0
1330,1567,0.0,C22,1.0,3.0,11/01/19,4,3.0,186904.0,36.0,151600.0,1.0,1.0
1331,1568,0.0,C20,1.0,2.0,12/01/20,1,2.0,70455.0,34.0,0.0,1.0,0.0
1332,1569,0.0,C21,2.0,1.0,12/01/19,19,1.0,1078440.0,25.0,6424400.0,2.1052631578947367,1.0
1333,1570,1.0,C21,2.0,2.0,12/01/19,2,2.0,145006.0,33.0,0.0,1.0,1.0
1334,1571,0.0,C16,2.0,1.0,12/01/19,3,1.0,163896.0,23.0,0.0,1.0,1.0
1335,1572,0.0,C8,0.0,2.0,07/01/19,2,2.0,42490.0,30.0,0.0,1.0,1.0
1336,1573,1.0,C8,1.0,1.0,12/01/20,24,2.0,1496376.0,30.0,19301010.0,2.875,0.0
1337,1574,0.0,C14,0.0,2.0,11/01/19,5,2.0,364195.0,27.0,0.0,1.0,1.0
1338,1575,0.0,C15,2.0,3.0,09/01/19,1,3.0,111621.0,34.0,0.0,1.0,1.0
1339,1576,0.0,C26,2.0,3.0,11/01/20,8,3.0,573920.0,29.0,5300890.0,2.75,1.0
1340,1577,1.0,C24,0.0,2.0,12/01/19,4,2.0,175852.0,32.0,0.0,1.0,1.0
1341,1578,0.0,C13,2.0,2.0,12/01/19,14,2.0,768908.0,42.0,6887200.0,2.2857142857142856,1.0
1342,1579,0.0,C10,0.0,1.0,12/01/20,13,1.0,426127.0,24.0,7277380.0,2.6153846153846154,0.0
1343,1580,0.0,C27,0.0,2.0,12/01/19,5,2.0,115745.0,27.0,0.0,1.0,1.0
1344,1581,0.0,C15,0.0,1.0,07/01/19,1,1.0,25873.0,29.0,0.0,1.0,1.0
1345,1582,0.0,C3,1.0,2.0,06/01/19,6,2.0,316266.0,39.0,2659790.0,2.0,1.0
1346,1583,1.0,C16,0.0,1.0,01/01/19,1,1.0,12456.0,27.0,0.0,1.0,1.0
1347,1585,0.0,C7,1.0,2.0,12/01/19,17,4.0,1999948.0,48.0,17967580.0,1.5294117647058822,1.0
1348,1586,1.0,C6,0.0,2.0,12/01/20,4,2.0,302572.0,30.0,0.0,1.0,0.0
1349,1587,1.0,C20,0.0,2.0,07/01/19,7,2.0,336777.0,46.0,3009570.0,1.8571428571428572,1.0
1350,1588,0.0,C5,1.0,1.0,12/01/20,24,2.0,2028384.0,42.0,19559860.0,3.125,0.0
1351,1589,0.0,C15,2.0,3.0,06/01/19,6,3.0,330222.0,39.0,1462050.0,1.0,1.0
1352,1590,1.0,C17,0.0,2.0,09/01/20,4,2.0,153584.0,31.0,0.0,1.0,1.0
1353,1591,0.0,C19,1.0,2.0,01/01/19,1,2.0,43897.0,28.0,0.0,1.0,1.0
1354,1592,1.0,C29,2.0,1.0,12/01/20,8,1.0,464408.0,25.0,3313220.0,2.375,0.0
1355,1593,0.0,C28,0.0,2.0,12/01/20,2,2.0,99772.0,27.0,0.0,1.0,1.0
1356,1594,0.0,C20,1.0,3.0,12/01/20,5,3.0,380505.0,33.0,450700.0,1.0,0.0
1357,1595,0.0,C22,1.0,1.0,08/01/19,8,1.0,220576.0,29.0,2272880.0,2.25,1.0
1358,1597,1.0,C17,1.0,2.0,09/01/19,9,2.0,491400.0,38.0,2512600.0,2.0,1.0
1359,1598,0.0,C20,2.0,4.0,12/01/20,15,4.0,1429260.0,35.0,12423580.0,1.6,0.0
1360,1599,1.0,C9,2.0,3.0,12/01/20,6,3.0,652872.0,30.0,301200.0,1.0,0.0
1361,1600,0.0,C14,2.0,3.0,12/01/19,12,3.0,996996.0,37.0,6125270.0,2.5,1.0
1362,1601,0.0,C12,0.0,2.0,12/01/19,5,2.0,299660.0,31.0,0.0,1.0,1.0
1363,1602,0.0,C10,0.0,1.0,07/01/19,7,1.0,158515.0,38.0,1016890.0,1.4285714285714286,1.0
1364,1603,1.0,C20,2.0,1.0,01/01/19,1,1.0,66465.0,28.0,0.0,1.0,1.0
1365,1605,0.0,C16,0.0,1.0,12/01/20,8,1.0,406656.0,42.0,4320510.0,3.0,0.0
1366,1606,1.0,C12,1.0,1.0,12/01/20,24,3.0,2379048.0,44.0,22800020.0,2.75,0.0
1367,1607,0.0,C15,2.0,3.0,08/01/20,8,3.0,619816.0,26.0,4015020.0,1.75,1.0
1368,1609,1.0,C5,0.0,1.0,12/01/19,5,1.0,64935.0,22.0,0.0,1.0,1.0
1369,1610,0.0,C7,1.0,2.0,12/01/19,7,4.0,813526.0,38.0,1072630.0,1.0,1.0
1370,1611,0.0,C4,1.0,1.0,09/01/19,9,1.0,211833.0,31.333333333333332,4609660.0,2.3333333333333335,1.0
1371,1612,0.0,C27,0.0,2.0,12/01/20,24,2.0,1672728.0,35.0,12641110.0,2.25,1.0
1372,1613,0.0,C26,0.0,2.0,04/01/20,4,2.0,182124.0,33.0,0.0,1.0,1.0
1373,1614,0.0,C27,1.0,2.0,01/01/19,1,2.0,20797.0,42.0,0.0,1.0,1.0
1374,1616,0.0,C14,1.0,5.0,07/01/19,7,5.0,702079.0,44.0,0.0,1.0,1.0
1375,1617,0.0,C3,2.0,1.0,07/01/20,5,1.0,225765.0,34.0,0.0,1.0,1.0
1376,1618,0.0,C1,1.0,2.0,12/01/20,2,2.0,113970.0,29.0,0.0,1.0,0.0
1377,1619,1.0,C16,0.0,2.0,12/01/20,1,2.0,44706.0,33.0,0.0,1.0,0.0
1378,1621,0.0,C25,2.0,1.0,09/01/19,8,1.0,232344.0,27.0,7519640.0,3.25,1.0
1379,1622,0.0,C20,0.0,2.0,12/01/20,3,2.0,64236.0,35.0,0.0,1.0,0.0
1380,1623,0.0,C5,2.0,1.0,12/01/20,24,3.0,2266488.0,37.0,14313890.0,2.25,0.0
1381,1624,1.0,C13,1.0,3.0,02/01/19,2,3.0,145978.0,30.0,101850.0,1.0,1.0
1382,1625,0.0,C29,2.0,3.0,12/01/20,2,3.0,112760.0,40.0,164520.0,1.0,0.0
1383,1626,0.0,C1,2.0,4.0,12/01/20,2,4.0,226348.0,40.0,0.0,1.0,0.0
1384,1627,0.0,C1,1.0,2.0,11/01/19,5,2.0,172365.0,31.0,0.0,1.0,1.0
1385,1628,0.0,C27,0.0,3.0,05/01/20,2,3.0,70378.0,37.0,0.0,1.0,1.0
1386,1629,0.0,C12,0.0,2.0,09/01/19,9,4.0,1011816.0,38.0,7120860.0,1.6666666666666667,0.0
1387,1630,1.0,C28,1.0,2.0,12/01/19,2,2.0,197136.0,35.0,0.0,1.0,1.0
1388,1631,1.0,C6,2.0,1.0,12/01/19,12,3.0,863808.0,23.0,9309340.0,1.75,1.0
1389,1632,1.0,C3,1.0,2.0,12/01/20,1,2.0,81876.0,36.0,0.0,1.0,0.0
1390,1633,1.0,C29,0.0,2.0,12/01/20,13,2.0,677638.0,31.0,6097060.0,2.3846153846153846,0.0
1391,1634,1.0,C21,1.0,1.0,12/01/20,4,1.0,163272.0,23.0,270780.0,1.0,0.0
1392,1635,0.0,C20,0.0,1.0,03/01/19,3,1.0,40251.0,29.0,252760.0,1.0,1.0
1393,1636,0.0,C12,2.0,3.0,07/01/20,4,3.0,246848.0,32.0,0.0,1.0,1.0
1394,1637,1.0,C1,2.0,3.0,12/01/20,5,3.0,341045.0,34.0,948670.0,1.0,0.0
1395,1638,1.0,C2,1.0,3.0,12/01/19,16,3.0,1965392.0,33.0,60153830.0,4.0,1.0
1396,1639,0.0,C8,1.0,1.0,07/01/19,7,1.0,353731.0,47.0,738300.0,1.0,1.0
1397,1640,0.0,C28,1.0,3.0,12/01/19,13,3.0,1146197.0,28.0,11769770.0,2.769230769230769,1.0
1398,1642,0.0,C29,2.0,2.0,12/01/20,24,2.0,1338576.0,50.0,15329900.0,2.25,0.0
1399,1643,0.0,C25,1.0,1.0,04/01/19,4,1.0,191968.0,36.0,454610.0,1.0,1.0
1400,1644,1.0,C9,1.0,2.0,12/01/20,24,4.0,2532312.0,48.0,28842760.0,2.125,0.0
1401,1645,0.0,C3,0.0,1.0,12/01/19,6,1.0,94932.0,25.0,0.0,1.0,1.0
1402,1646,1.0,C1,2.0,3.0,08/01/20,4,3.0,299612.0,33.0,0.0,1.0,1.0
1403,1647,0.0,C3,2.0,1.0,04/01/19,4,1.0,144456.0,26.0,650770.0,1.0,1.0
1404,1650,1.0,C23,0.0,2.0,12/01/20,1,2.0,34600.0,31.0,0.0,1.0,0.0
1405,1651,0.0,C18,0.0,1.0,12/01/19,17,1.0,373014.0,43.0,4836070.0,2.176470588235294,1.0
1406,1652,0.0,C3,1.0,3.0,12/01/20,8,3.0,1017544.0,33.0,1335220.0,1.375,0.0
1407,1653,1.0,C19,0.0,1.0,07/01/20,4,1.0,65944.0,32.0,0.0,1.0,1.0
1408,1655,1.0,C11,1.0,1.0,12/01/20,24,2.0,1038048.0,34.0,16431480.0,2.625,0.0
1409,1657,0.0,C10,0.0,1.0,12/01/20,24,4.0,2421408.0,40.0,21404140.0,2.0,0.0
1410,1658,1.0,C22,2.0,1.0,12/01/20,14,1.0,479276.0,30.0,3489080.0,1.8571428571428572,0.0
1411,1659,1.0,C22,1.0,2.0,10/01/19,3,2.0,182064.0,25.0,0.0,1.0,1.0
1412,1661,0.0,C20,1.0,1.0,04/01/19,4,1.0,87592.0,43.0,543200.0,1.0,1.0
1413,1662,1.0,C1,0.0,1.0,12/01/20,24,3.0,2902896.0,43.0,21851100.0,2.875,0.0
1414,1663,0.0,C5,2.0,2.0,12/01/19,5,2.0,297405.0,36.0,0.0,1.0,0.0
1415,1664,1.0,C27,1.0,1.0,12/01/20,24,4.0,2204136.0,52.0,25121990.0,2.0,1.0
1416,1665,0.0,C12,1.0,2.0,11/01/20,8,2.0,417400.0,35.0,1139880.0,1.25,1.0
1417,1666,0.0,C21,1.0,2.0,12/01/20,5,2.0,214220.0,34.0,2921180.0,2.8,0.0
1418,1667,0.0,C29,1.0,3.0,05/01/19,2,3.0,117068.0,42.0,0.0,1.0,1.0
1419,1668,1.0,C15,0.0,2.0,12/01/20,17,2.0,894795.0,33.0,3416270.0,1.3529411764705883,0.0
1420,1669,0.0,C25,0.0,1.0,12/01/20,16,1.0,177088.0,27.0,2903650.0,1.1875,1.0
1421,1670,1.0,C1,1.0,1.0,12/01/20,24,1.0,597000.0,34.0,10734200.0,2.5,0.0
1422,1671,1.0,C9,0.0,3.0,12/01/19,2,3.0,125378.0,29.0,0.0,1.0,1.0
1423,1672,1.0,C14,1.0,4.0,06/01/19,4,4.0,463912.0,37.0,0.0,1.0,1.0
1424,1673,1.0,C14,2.0,1.0,11/01/19,11,2.0,899624.0,52.0,4016540.0,2.090909090909091,1.0
1425,1674,1.0,C1,2.0,1.0,12/01/19,5,1.0,108135.0,34.0,219010.0,1.0,1.0
1426,1675,1.0,C14,2.0,1.0,12/01/19,16,1.0,862880.0,42.0,21717750.0,3.625,1.0
1427,1676,1.0,C27,2.0,2.0,12/01/20,5,2.0,354155.0,36.0,1212980.0,1.6,0.0
1428,1677,1.0,C10,2.0,2.0,02/01/19,2,2.0,246510.0,33.0,4513790.0,4.0,1.0
1429,1678,0.0,C16,0.0,2.0,12/01/20,24,2.0,991320.0,34.0,5911900.0,1.75,0.0
1430,1679,0.0,C12,2.0,1.0,12/01/20,24,2.0,1326840.0,36.0,14577970.0,2.375,0.0
1431,1680,1.0,C9,1.0,2.0,08/01/20,8,2.0,522392.0,32.0,3018940.0,1.75,1.0
1432,1681,0.0,C18,2.0,1.0,03/01/19,3,1.0,120975.0,29.0,500000.0,1.0,1.0
1433,1682,0.0,C24,2.0,2.0,11/01/20,6,2.0,292266.0,24.0,1989440.0,1.8333333333333333,1.0
1434,1683,1.0,C9,0.0,3.0,08/01/20,4,3.0,403192.0,40.0,592150.0,1.5,1.0
1435,1685,1.0,C25,1.0,1.0,09/01/19,9,1.0,512244.0,34.0,3378920.0,2.0,1.0
1436,1686,0.0,C15,0.0,1.0,09/01/20,4,1.0,123836.0,34.0,174000.0,1.0,1.0
1437,1687,0.0,C3,2.0,1.0,08/01/20,7,1.0,316449.0,33.0,611520.0,1.2857142857142858,1.0
1438,1688,0.0,C28,2.0,2.0,10/01/19,3,2.0,196344.0,28.0,0.0,1.0,1.0
1439,1689,1.0,C3,2.0,3.0,11/01/19,6,3.0,304854.0,36.0,123720.0,1.0,1.0
1440,1690,0.0,C28,1.0,2.0,11/01/19,11,3.0,965734.0,35.0,4984870.0,1.8181818181818181,1.0
1441,1692,0.0,C3,2.0,3.0,09/01/19,2,3.0,165332.0,34.0,0.0,1.0,1.0
1442,1693,1.0,C21,1.0,2.0,05/01/20,5,2.0,243280.0,34.0,1799230.0,2.0,1.0
1443,1694,0.0,C15,1.0,1.0,12/01/20,24,2.0,1482936.0,29.0,26073780.0,3.375,0.0
1444,1695,0.0,C2,2.0,3.0,08/01/20,6,3.0,569598.0,34.0,302530.0,1.0,1.0
1445,1696,1.0,C8,2.0,2.0,12/01/20,4,2.0,204984.0,43.0,0.0,1.0,0.0
1446,1697,1.0,C14,0.0,1.0,07/01/20,6,1.0,345762.0,27.0,152890.0,1.0,1.0
1447,1699,1.0,C21,0.0,1.0,12/01/20,6,1.0,84996.0,31.0,360000.0,1.0,1.0
1448,1701,1.0,C9,0.0,1.0,12/01/19,8,1.0,137872.0,32.0,983750.0,1.375,1.0
1449,1702,0.0,C3,0.0,2.0,06/01/19,6,2.0,270888.0,39.0,0.0,1.0,1.0
1450,1703,1.0,C2,0.0,1.0,11/01/19,5,1.0,197170.0,27.0,0.0,1.0,1.0
1451,1704,1.0,C18,1.0,1.0,12/01/19,15,3.0,1719765.0,30.0,30735660.0,3.4,1.0
1452,1706,1.0,C16,2.0,3.0,05/01/20,1,3.0,104897.0,30.0,0.0,1.0,0.0
1453,1707,1.0,C6,0.0,1.0,12/01/20,4,1.0,84516.0,35.0,1885000.0,2.5,0.0
1454,1708,0.0,C19,0.0,2.0,12/01/20,1,2.0,57063.0,25.0,0.0,1.0,0.0
1455,1709,0.0,C17,0.0,1.0,11/01/19,4,1.0,143292.0,34.0,0.0,1.0,1.0
1456,1710,1.0,C7,1.0,3.0,12/01/20,3,3.0,363717.0,43.0,2094920.0,3.0,0.0
1457,1712,0.0,C18,1.0,3.0,12/01/20,4,3.0,419016.0,27.0,193680.0,1.0,0.0
1458,1714,0.0,C26,1.0,1.0,12/01/20,24,2.0,949416.0,28.0,14723750.0,2.625,0.0
1459,1715,0.0,C23,0.0,2.0,05/01/19,5,2.0,334675.0,29.0,510930.0,1.0,1.0
1460,1716,1.0,C7,0.0,1.0,10/01/19,10,4.0,895030.0,32.0,18180000.0,2.5,1.0
1461,1717,0.0,C2,2.0,1.0,07/01/20,3,1.0,83079.0,24.0,0.0,1.0,1.0
1462,1718,1.0,C26,0.0,2.0,12/01/19,19,4.0,1817502.0,36.0,10223140.0,1.3157894736842106,1.0
1463,1719,1.0,C3,0.0,1.0,12/01/19,14,1.0,622958.0,46.0,3934690.0,2.2142857142857144,1.0
1464,1720,0.0,C29,0.0,3.0,12/01/19,4,3.0,292488.0,33.0,0.0,1.0,1.0
1465,1721,1.0,C5,0.0,2.0,03/01/19,3,2.0,78618.0,37.0,0.0,1.0,1.0
1466,1722,0.0,C27,2.0,1.0,12/01/19,20,3.0,1536120.0,42.0,6492630.0,1.45,1.0
1467,1723,0.0,C1,1.0,1.0,12/01/20,2,1.0,58566.0,30.0,0.0,1.0,0.0
1468,1724,0.0,C1,1.0,2.0,12/01/20,4,2.0,226144.0,39.0,994340.0,1.75,0.0
1469,1725,0.0,C2,0.0,2.0,12/01/20,3,2.0,142695.0,25.0,0.0,1.0,0.0
1470,1726,0.0,C8,1.0,1.0,07/01/19,2,1.0,78242.0,29.0,0.0,1.0,1.0
1471,1727,0.0,C1,0.0,1.0,01/01/19,1,1.0,29359.0,34.0,0.0,1.0,1.0
1472,1728,0.0,C24,2.0,2.0,12/01/20,3,2.0,129141.0,40.0,0.0,1.0,1.0
1473,1729,1.0,C11,0.0,1.0,11/01/19,11,3.0,1059487.0,39.0,5927690.0,2.0,1.0
1474,1730,0.0,C9,0.0,1.0,01/01/19,1,1.0,51579.0,42.0,0.0,1.0,1.0
1475,1731,1.0,C28,0.0,1.0,01/01/19,1,5.0,61343.0,29.0,0.0,1.0,1.0
1476,1732,1.0,C10,1.0,1.0,01/01/19,1,1.0,42723.0,39.0,0.0,1.0,1.0
1477,1733,0.0,C8,2.0,1.0,12/01/20,24,1.0,990624.0,43.0,13366510.0,2.625,0.0
1478,1734,0.0,C19,2.0,1.0,06/01/19,6,1.0,135450.0,25.0,2222160.0,2.0,1.0
1479,1735,0.0,C21,1.0,3.0,11/01/20,5,3.0,458935.0,31.0,504670.0,1.0,1.0
1480,1736,0.0,C27,1.0,1.0,03/01/19,3,1.0,147366.0,32.0,0.0,1.0,1.0
1481,1737,0.0,C10,1.0,1.0,06/01/20,3,1.0,95319.0,29.0,0.0,1.0,1.0
1482,1738,0.0,C26,1.0,1.0,12/01/19,15,1.0,808920.0,29.0,8320680.0,2.8,1.0
1483,1739,0.0,C7,1.0,2.0,09/01/20,4,2.0,227468.0,30.0,0.0,1.0,1.0
1484,1740,1.0,C22,2.0,1.0,12/01/20,1,1.0,53857.0,27.0,0.0,1.0,0.0
1485,1741,0.0,C12,1.0,3.0,12/01/20,7,3.0,665973.0,39.0,5814180.0,2.7142857142857144,0.0
1486,1742,1.0,C27,2.0,3.0,07/01/20,3,3.0,287466.0,32.0,0.0,1.0,1.0
1487,1743,0.0,C18,0.0,2.0,12/01/19,17,2.0,767771.0,38.0,10855850.0,2.764705882352941,1.0
1488,1744,0.0,C22,0.0,1.0,01/01/19,1,1.0,47072.0,23.0,0.0,1.0,1.0
1489,1745,0.0,C18,2.0,2.0,12/01/20,24,4.0,3591288.0,31.0,21356700.0,1.75,0.0
1490,1746,1.0,C12,2.0,1.0,12/01/19,17,2.0,654126.0,51.0,5644080.0,1.4705882352941178,1.0
1491,1749,1.0,C1,2.0,1.0,03/01/19,3,1.0,101043.0,32.0,403730.0,1.0,1.0
1492,1751,0.0,C5,2.0,2.0,11/01/19,3,2.0,182541.0,30.0,153700.0,1.0,1.0
1493,1752,1.0,C15,1.0,3.0,12/01/20,9,3.0,720846.0,35.0,2199920.0,1.6666666666666667,0.0
1494,1753,0.0,C13,0.0,1.0,12/01/20,24,1.0,1142352.0,41.0,14401180.0,2.875,0.0
1495,1754,1.0,C10,2.0,1.0,03/01/19,3,1.0,128925.0,25.0,-500000.0,1.0,1.0
1496,1755,0.0,C2,1.0,2.0,12/01/19,3,2.0,113985.0,29.0,0.0,1.0,1.0
1497,1756,1.0,C13,1.0,2.0,12/01/19,22,3.0,1122352.0,42.0,11165310.0,2.090909090909091,1.0
1498,1757,1.0,C3,1.0,1.0,05/01/20,3,1.0,94500.0,35.0,485570.0,1.3333333333333333,1.0
1499,1758,0.0,C27,2.0,3.0,05/01/20,5,3.0,338425.0,40.0,0.0,1.0,0.0
1500,1759,0.0,C28,2.0,1.0,01/01/19,1,1.0,22738.0,31.0,0.0,1.0,1.0
1501,1760,0.0,C4,1.0,1.0,12/01/19,8,1.0,247968.0,31.0,439470.0,1.0,1.0
1502,1761,0.0,C20,2.0,5.0,10/01/19,10,5.0,1493540.0,39.0,0.0,1.0,1.0
1503,1763,1.0,C12,0.0,1.0,12/01/19,2,1.0,66084.0,22.0,0.0,1.0,1.0
1504,1764,0.0,C7,2.0,3.0,12/01/20,5,3.0,384020.0,39.0,196060.0,1.0,0.0
1505,1766,0.0,C20,1.0,3.0,12/01/20,3,3.0,69663.0,32.0,0.0,1.0,0.0
1506,1769,0.0,C2,2.0,1.0,12/01/19,8,1.0,364872.0,33.0,626620.0,1.0,1.0
1507,1770,1.0,C4,2.0,1.0,12/01/20,24,4.0,2041391.0,38.0,33709640.0,2.75,0.0
1508,1771,1.0,C15,0.0,2.0,06/01/20,4,2.0,162740.0,34.0,0.0,1.0,1.0
1509,1773,1.0,C11,2.0,1.0,05/01/19,5,2.0,406925.0,27.0,642820.0,1.0,1.0
1510,1774,0.0,C23,2.0,2.0,12/01/20,6,2.0,499452.0,35.0,484200.0,1.0,1.0
1511,1775,1.0,C18,1.0,3.0,12/01/20,2,3.0,170664.0,37.0,0.0,1.0,0.0
1512,1776,0.0,C11,2.0,2.0,12/01/20,6,2.0,441396.0,37.0,8743580.0,4.0,0.0
1513,1778,0.0,C3,2.0,2.0,11/01/19,11,2.0,527780.0,29.0,3834850.0,1.8181818181818181,1.0
1514,1779,0.0,C3,0.0,1.0,10/01/20,4,1.0,236820.0,28.0,630200.0,1.75,1.0
